RegID,CatID,Cat,Venue,Laps,Course,Grade,Rank,Lap1,Lap2,Lap3,LapAvg,Final,T0,SeriesRank,SeriesPoints
100394035,703,Elementary 4th Grade Male,Merrell,2,Beginner,4,-1,1438.74,,,1442.34,1442.34,54600.72,20,711
100394036,703,Elementary 4th Grade Male,Merrell,2,Beginner,4,6,1183.05,1270.92,,1227.86,2455.72,54600.72,9,1003
100394039,801,Elementary 2nd-3rd Grade Male,Merrell,1,Beginner,3,1,1101.2,,,1102.93,1102.93,57600.63,1,985
100394041,703,Elementary 4th Grade Male,Merrell,2,Beginner,4,11,1273.99,1383.08,,1329.28,2658.56,54600.72,11,944
100394042,703,Elementary 4th Grade Male,Merrell,2,Beginner,4,3,1180.7,1233.8,,1208.49,2416.98,54600.72,5,1072
100394072,601,Advanced Elementary Male,Merrell,3,Beginner,5,5,1110.93,1256.43,1252.23,1206.84,3620.53,50729.76,6,1256
100394076,701,Elementary 5th Grade Male,Merrell,2,Beginner,5,10,1275.22,1391,,1335.44,2670.88,53999.6,9,982
100394082,601,Advanced Elementary Male,Merrell,3,Beginner,5,2,1095.67,1134.1,1142.13,1124.35,3373.05,50729.76,2,1376
100394084,701,Elementary 5th Grade Male,Merrell,2,Beginner,5,8,1223.46,1286.16,,1256.47,2512.95,53999.6,6,1029
100394088,601,Advanced Elementary Male,Merrell,3,Beginner,5,1,1097.89,1132,1135.59,1122.06,3366.18,50729.76,1,1388
100394094,701,Elementary 5th Grade Male,Merrell,2,Beginner,5,1,1033.75,1105.87,,1071.85,2143.7,53999.6,1,1170
100394101,701,Elementary 5th Grade Male,Merrell,2,Beginner,5,9,1218.8,1336.51,,1279.73,2559.46,53999.6,7,1003
100394107,701,Elementary 5th Grade Male,Merrell,2,Beginner,5,3,1135.17,1227.8,,1183.23,2366.47,53999.6,5,1105
100394108,503,Novice 6th Grade Male,Merrell,3,Beginner,6,11,1217.66,1211.36,1244.6,1225.78,3677.34,51015.44,8,1198
100394113,103,Advanced Middle School Male,Merrell,2,Advanced,6,22,2168.65,2356.1,,2264.29,4528.59,32850.84,19,1226
100394115,503,Novice 6th Grade Male,Merrell,3,Beginner,6,5,1083.28,1179.4,1173.56,1146.58,3439.74,51015.44,6,1270
100394118,503,Novice 6th Grade Male,Merrell,3,Beginner,6,19,1340.36,1378.48,1447.86,1390.38,4171.16,51015.44,17,1054
100394125,503,Novice 6th Grade Male,Merrell,3,Beginner,6,27,1532.22,1829.7,1807.5,1724.81,5174.43,51015.44,19,1022
100394129,703,Elementary 4th Grade Male,Merrell,2,Beginner,4,4,1181.01,1243.03,,1212.9,2425.81,54600.72,6,1070
100394130,103,Advanced Middle School Male,Merrell,2,Advanced,6,19,1822.3,1948.62,,1886.47,3772.94,32850.84,16,1280
100394131,503,Novice 6th Grade Male,Merrell,3,Beginner,6,2,1064.53,1200,1128.51,1131.83,3395.49,51015.44,2,1364
100394132,503,Novice 6th Grade Male,Merrell,3,Beginner,6,1,1063.85,1199.93,1034.64,1100.35,3301.06,51015.44,1,1400
100394136,503,Novice 6th Grade Male,Merrell,3,Beginner,6,4,1066.12,1198.76,1171.83,1146.43,3439.29,51015.44,4,1322
100394147,704,Elementary 4th Grade Female,Merrell,2,Beginner,4,14,1854.05,2070.78,,1964.77,3929.54,54900,12,940
100394148,503,Novice 6th Grade Male,Merrell,3,Beginner,6,18,1307.94,1430.35,1364.73,1369.56,4108.7,51015.44,18,1048
100394157,503,Novice 6th Grade Male,Merrell,3,Beginner,6,28,1557.77,1821.14,1794.45,1726.58,5179.75,51015.44,36,398
100394163,503,Novice 6th Grade Male,Merrell,3,Beginner,6,17,1211.16,1426.72,1462.93,1368.15,4104.46,51015.44,16,1064
100394169,801,Elementary 2nd-3rd Grade Male,Merrell,1,Beginner,3,2,1102.23,,,1103.79,1103.79,57600.63,2,969
100394170,801,Elementary 2nd-3rd Grade Male,Merrell,1,Beginner,3,7,1200.76,,,1203.64,1203.64,57600.63,7,882
100394171,801,Elementary 2nd-3rd Grade Male,Merrell,1,Beginner,3,22,1450.83,,,1454.6,1454.6,57600.63,27,717
100394172,801,Elementary 2nd-3rd Grade Male,Merrell,1,Beginner,3,5,1140.08,,,1141.72,1141.72,57600.63,5,913
100394292,401,Novice 9-12th Grade Female,Merrell,3,Beginner,9,1,1163.39,1220.49,1274.84,1220.44,3661.34,46799.28,1,1584
100394296,102,Varsity Female,Merrell,3,Advanced,9,4,1743.74,1768.68,1811.89,1775.72,5327.18,32647.7,5,2257
100394302,203,Junior Varsity Female,Merrell,2,Advanced,9,3,1848.02,1928.76,,1890.26,3780.53,38400.1,4,1859
100394307,203,Junior Varsity Female,Merrell,2,Advanced,9,6,1882.87,1958.69,,1922.15,3844.3,38400.1,5,1832
100394312,102,Varsity Female,Merrell,3,Advanced,9,9,1825.34,1913.46,1943.78,1895.22,5685.67,32647.7,7,2097
100394314,102,Varsity Female,Merrell,3,Advanced,9,14,1841.19,2095.41,2048.54,1995.96,5987.88,32647.7,12,1950
100394315,102,Varsity Female,Merrell,3,Advanced,9,16,1987.25,2336.69,2292.21,2206.39,6619.17,32647.7,17,1828
100394321,401,Novice 9-12th Grade Female,Merrell,3,Beginner,10,3,1291,1390.58,1383.55,1355.77,4067.32,46799.28,4,1514
100394340,102,Varsity Female,Merrell,3,Advanced,11,17,2054.73,2284.29,2367.04,2236.43,6709.29,32647.7,16,1844
100394344,203,Junior Varsity Female,Merrell,2,Advanced,10,11,1971.14,2078.75,,2026.27,4052.55,38400.1,10,1664
100394357,102,Varsity Female,Merrell,3,Advanced,11,1,1617.43,1623.04,1645.13,1629,4887.01,32647.7,1,2400
100394358,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,9,31,1910.13,1908.42,,1911.42,3822.85,37799.4,24,1406
100394361,302,Novice 9th Grade Male,Merrell,3,Beginner,9,6,1178.68,1255.25,1295.52,1244.08,3732.26,43705.75,4,1474
100394365,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,9,29,1841.43,1916.43,,1881.81,3763.62,37799.4,28,1337
100394369,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,9,30,1814.43,1946.13,,1882.58,3765.17,37799.4,34,1280
100394381,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,9,5,1562.19,1615.11,,1589.42,3178.84,37799.4,1,1931
100394386,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,9,16,1720.31,1772.4,,1748.43,3496.87,37799.4,17,1553
100394388,302,Novice 9th Grade Male,Merrell,3,Beginner,9,9,1246.65,1490.45,1413.6,1384.8,4154.41,43705.75,7,1380
100394394,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,9,-1,,,,,,37799.4,46,1
100394408,302,Novice 9th Grade Male,Merrell,3,Beginner,9,2,1015.03,1075.03,1169.72,1087.57,3262.71,43705.75,1,1619
100394428,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,9,21,1754.5,1837.44,,1798.2,3596.41,37799.4,26,1370
100394447,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,12,1685.78,1737.67,,1713.09,3426.19,37799.4,8,1706
100394448,101,Varsity Male,Merrell,3,Advanced,10,10,1530.06,1564.32,1563.52,1554.27,4662.81,32404,7,2066
100394449,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,34,1903.08,2044.55,,1976.11,3952.23,37799.4,29,1328
100394455,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,4,1563.9,1613.16,,1589.32,3178.65,37799.4,6,1763
100394458,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,37,2140.74,2331.93,,2239.13,4478.26,37799.4,39,952
100394463,301,Novice 10-12th Grade Male,Merrell,3,Beginner,10,8,1071.95,1123.64,1143.19,1113.87,3341.63,43410.61,12,1305
100394465,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,7,1606.84,1643.02,,1626.67,3253.35,37799.4,5,1775
100394467,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,11,1626.9,1745.1,,1686.83,3373.66,37799.4,40,892
100394471,301,Novice 10-12th Grade Male,Merrell,3,Beginner,10,20,1206.23,1336.2,1315.49,1287.58,3862.74,43410.61,15,1238
100394472,301,Novice 10-12th Grade Male,Merrell,3,Beginner,10,14,1079.88,1189.95,1207.05,1159.75,3479.26,43410.61,34,256
100394480,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,15,1703.57,1789.25,,1748.34,3496.68,37799.4,14,1574
100394484,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,13,1723.42,1698.09,,1713.35,3426.71,37799.4,13,1586
100394485,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,6,1562.4,1640.23,,1602.14,3204.29,37799.4,2,1931
100394495,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,23,1727.27,1910.59,,1820.87,3641.74,37799.4,27,1346
100394510,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,10,1611.16,1732.92,,1673.31,3346.62,37799.4,7,1739
100394515,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,-1,2201.59,,,2205.19,2205.19,37799.4,45,233
100394517,101,Varsity Male,Merrell,3,Advanced,10,15,1550.67,1647.81,1641.38,1614.29,4842.89,32404,8,2041
100394524,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,32,1908.73,1947.46,,1931.03,3862.07,37799.4,32,1292
100394542,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,30,1886.08,1970.97,,1931.84,3863.68,38129.11,28,1304
100394543,101,Varsity Male,Merrell,3,Advanced,11,33,1694.58,1831.33,1849.11,1793.76,5381.29,32404,35,1496
100394545,101,Varsity Male,Merrell,3,Advanced,11,34,1687.9,1839.14,1949.52,1827.63,5482.89,32404,33,1532
100394548,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,14,1738.53,1831.35,,1786.79,3573.59,38129.11,7,1703
100394552,101,Varsity Male,Merrell,3,Advanced,11,36,1704.16,1923.68,1878.1,1837.25,5511.75,32404,34,1504
100394556,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,29,1868.43,1987.71,,1931.15,3862.3,38129.11,26,1319
100394558,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,34,1945.63,2051.23,,2001.18,4002.37,38129.11,30,1229
100394571,101,Varsity Male,Merrell,3,Advanced,11,23,1604.15,1711.4,1734.85,1684.96,5054.89,32404,20,1764
100394576,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,16,1732.86,1856.43,,1796.53,3593.06,38129.11,17,1505
100394577,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,4,1647.12,1702.49,,1676.09,3352.19,38129.11,5,1736
100394581,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,9,1721.63,1801.47,,1763.9,3527.81,38129.11,16,1505
100394582,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,13,1763.61,1794.51,,1781.59,3563.18,38129.11,10,1661
100394592,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,15,1725.71,1856.2,,1793,3586.01,38129.11,2,1940
100394594,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,6,1721.75,1704.13,,1715.42,3430.84,38129.11,3,1895
100394611,101,Varsity Male,Merrell,3,Advanced,11,25,1641.7,1709.47,1730,1695.62,5086.86,32404,24,1724
100394642,102,Varsity Female,Merrell,3,Advanced,12,15,2024.59,2202.74,2264.48,2164.72,6494.17,32647.7,15,1852
100394648,203,Junior Varsity Female,Merrell,2,Advanced,12,10,1894.92,2073.08,,1985.33,3970.66,38400.1,12,1619
100394650,203,Junior Varsity Female,Merrell,2,Advanced,12,12,1940.67,2120.72,,2033.09,4066.19,38400.1,9,1676
100394651,203,Junior Varsity Female,Merrell,2,Advanced,12,13,2057.42,2183.89,,2121.29,4242.59,38400.1,14,1562
100394657,203,Junior Varsity Female,Merrell,2,Advanced,12,5,1912.99,1886.43,,1900.59,3801.18,38400.1,3,1904
100394660,102,Varsity Female,Merrell,3,Advanced,12,5,1774.32,1830.3,1832.47,1813.3,5439.9,32647.7,4,2290
100394662,102,Varsity Female,Merrell,3,Advanced,12,-1,2076.48,2298.49,,2189.35,4378.71,32647.7,19,1
100394694,101,Varsity Male,Merrell,3,Advanced,12,35,1740.66,1910.01,1847.68,1834.5,5503.52,32404,36,1492
100394698,101,Varsity Male,Merrell,3,Advanced,12,26,1651.26,1719.47,1715.9,1697.02,5091.08,32404,26,1680
100394700,101,Varsity Male,Merrell,3,Advanced,12,30,1718.6,1785.95,1754.7,1754.52,5263.58,32404,29,1624
100394701,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,12,1,1608.85,1686.95,,1649.28,3298.56,38129.11,1,1967
100394703,101,Varsity Male,Merrell,3,Advanced,12,37,1697.69,1916.46,2034.41,1884.56,5653.69,32404,37,1464
100394709,101,Varsity Male,Merrell,3,Advanced,12,1,1412.76,1457.58,1468.45,1446.88,4340.65,32404,1,2400
100394725,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,12,32,1925.07,1988.04,,1959.94,3919.89,38129.11,29,1286
100394726,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,12,36,2186.39,2373.48,,2282.88,4565.76,38129.11,35,1163
100394728,101,Varsity Male,Merrell,3,Advanced,12,6,1466.81,1521.95,1543.08,1511.43,4534.3,32404,6,2073
100394730,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,12,25,1799.89,1977.58,,1891.08,3782.16,38129.11,18,1493
100394737,101,Varsity Male,Merrell,3,Advanced,12,22,1592.08,1685.8,1731.5,1671.62,5014.86,32404,21,1760
100394742,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,12,10,1733,1792.72,,1765.11,3530.22,38129.11,19,1484
100394744,101,Varsity Male,Merrell,3,Advanced,12,19,1564.8,1654.35,1640.42,1620.98,4862.95,32404,17,1798
100394748,101,Varsity Male,Merrell,3,Advanced,12,24,1605.14,1710.81,1757.37,1692.37,5077.11,32404,22,1732
100394750,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,12,8,1700.51,1794.62,,1749.46,3498.93,38129.11,12,1586
100394777,101,Varsity Male,Merrell,3,Advanced,12,7,1466.9,1522.51,1542.28,1511.48,4534.44,32404,9,2027
100394836,503,Novice 6th Grade Male,Merrell,3,Beginner,6,13,1218.87,1263.49,1246.1,1244.9,3734.71,51015.44,13,1112
100394848,503,Novice 6th Grade Male,Merrell,3,Beginner,6,10,1103.74,1233.21,1269,1203.19,3609.57,51015.44,27,672
100394849,502,Novice 7th Grade Male,Merrell,3,Beginner,7,8,1116.53,1171.54,1251.7,1181.03,3543.09,50717.13,12,1122
100394868,103,Advanced Middle School Male,Merrell,2,Advanced,7,16,1796.92,1866.66,,1833.7,3667.4,32850.84,23,769
100394896,501,Novice 8th Grade Male,Merrell,3,Beginner,8,18,1171.77,1271.26,1271.13,1238.96,3716.89,50400,12,1122
100394920,203,Junior Varsity Female,Merrell,2,Advanced,9,15,2092.2,2273.1,,2184.45,4368.91,38400.1,15,1535
100394933,102,Varsity Female,Merrell,3,Advanced,10,11,1776.43,1943.11,2017.44,1913.23,5739.69,32647.7,14,1908
100394944,102,Varsity Female,Merrell,3,Advanced,10,7,1862.73,1848.75,1852.02,1855.39,5566.18,32647.7,8,2097
100394979,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,12,17,1764.1,1825.56,,1796.9,3593.81,38129.11,11,1610
100395004,704,Elementary 4th Grade Female,Merrell,2,Beginner,3,1,1194.24,1235.53,,1216.08,2432.17,54900,1,1160
100395007,402,Novice 6-8th Grade Female,Merrell,3,Beginner,7,14,1214.73,1305.06,1342.22,1288.53,3865.59,47100.48,13,1114
100395012,402,Novice 6-8th Grade Female,Merrell,3,Beginner,7,4,1140.2,1151.82,1143.84,1146.71,3440.14,47100.48,3,1316
100395013,104,Advanced Middle School Female,Merrell,2,Advanced,7,5,1841.95,1849.48,,1846.61,3693.22,33051.03,5,1556
100395021,402,Novice 6-8th Grade Female,Merrell,3,Beginner,7,3,1095.08,1191.22,1136.27,1141.37,3424.13,47100.48,6,1292
100395022,104,Advanced Middle School Female,Merrell,2,Advanced,7,7,1896.68,2076.91,,1988.48,3976.97,33051.03,8,890
100395024,104,Advanced Middle School Female,Merrell,2,Advanced,7,6,1821.79,1964.4,,1894.04,3788.08,33051.03,6,1532
100395028,402,Novice 6-8th Grade Female,Merrell,3,Beginner,7,5,1121.26,1231.86,1194.57,1183.57,3550.72,47100.48,5,1298
100395030,104,Advanced Middle School Female,Merrell,2,Advanced,7,2,1702.94,1820.04,,1762.86,3525.73,33051.03,2,1660
100395033,402,Novice 6-8th Grade Female,Merrell,3,Beginner,7,28,1747.14,1960.17,2377.5,2030.02,6090.08,47100.48,28,586
100395039,402,Novice 6-8th Grade Female,Merrell,3,Beginner,8,17,1263.74,1352.73,1441.21,1353.64,4060.93,47100.48,16,1084
100395045,402,Novice 6-8th Grade Female,Merrell,3,Beginner,8,1,1044.54,1092.61,1084.11,1074.13,3222.41,47100.48,1,1394
100395046,402,Novice 6-8th Grade Female,Merrell,3,Beginner,8,6,1147.41,1236.13,1184.35,1190.14,3570.44,47100.48,8,1234
100395059,402,Novice 6-8th Grade Female,Merrell,3,Beginner,8,9,1178.68,1222.21,1302.05,1235.82,3707.48,47100.48,12,1134
100395070,103,Advanced Middle School Male,Merrell,2,Advanced,7,12,1798.91,1768.5,,1785.1,3570.2,32850.84,14,1352
100395074,103,Advanced Middle School Male,Merrell,2,Advanced,7,18,1785.77,1910.98,,1850.1,3700.21,32850.84,15,1308
100395080,103,Advanced Middle School Male,Merrell,2,Advanced,7,20,1975.75,2088.46,,2034.2,4068.41,32850.84,17,1238
100395084,502,Novice 7th Grade Male,Merrell,3,Beginner,7,10,1125.54,1205.18,1285.93,1206.72,3620.18,50717.13,13,1122
100395088,103,Advanced Middle School Male,Merrell,2,Advanced,7,21,2068.71,2274.98,,2173.61,4347.23,32850.84,18,1229
100395099,502,Novice 7th Grade Male,Merrell,3,Beginner,7,16,1202.3,1320.52,1314.8,1280.73,3842.21,50717.13,16,1078
100395102,103,Advanced Middle School Male,Merrell,2,Advanced,7,9,1726.32,1722,,1725.51,3451.02,32850.84,9,1445
100395114,502,Novice 7th Grade Male,Merrell,3,Beginner,7,4,1091.22,1123.31,1139.79,1119.35,3358.06,50717.13,4,1300
100395143,501,Novice 8th Grade Male,Merrell,3,Beginner,8,15,1160.03,1227.92,1241.56,1211.08,3633.26,50400,11,1134
100395144,501,Novice 8th Grade Male,Merrell,3,Beginner,8,8,1107.71,1171.08,1123.49,1135.2,3405.6,50400,8,1202
100395145,103,Advanced Middle School Male,Merrell,2,Advanced,8,5,1624.04,1683.86,,1654.78,3309.57,32850.84,4,1580
100395156,501,Novice 8th Grade Male,Merrell,3,Beginner,8,6,1046.44,1164.98,1160.18,1124.95,3374.85,50400,4,1316
100395157,501,Novice 8th Grade Male,Merrell,3,Beginner,8,2,1030.09,1098.46,1130.78,1087.17,3261.53,50400,3,1328
100395161,501,Novice 8th Grade Male,Merrell,3,Beginner,8,7,1076.21,1154.95,1171.43,1134.92,3404.78,50400,21,944
100395162,501,Novice 8th Grade Male,Merrell,3,Beginner,8,1,1012.86,1091.2,1108.23,1071.44,3214.34,50400,2,1376
100395164,103,Advanced Middle School Male,Merrell,2,Advanced,8,6,1673.38,1740.72,,1708.07,3416.14,32850.84,11,1380
100395172,103,Advanced Middle School Male,Merrell,2,Advanced,8,15,1797.88,1865.93,,1833.26,3666.53,32850.84,8,1450
100395185,501,Novice 8th Grade Male,Merrell,3,Beginner,8,17,1167.06,1288.32,1203.35,1221.08,3663.24,50400,23,909
100395188,103,Advanced Middle School Male,Merrell,2,Advanced,8,4,1624.42,1678.59,,1652.35,3304.71,32850.84,2,1620
100395190,501,Novice 8th Grade Male,Merrell,3,Beginner,8,24,1248.07,1342.08,1324.53,1306.25,3918.75,50400,31,616
100395192,402,Novice 6-8th Grade Female,Merrell,3,Beginner,6,7,1126.15,1223.92,1228.32,1193.38,3580.14,47100.48,4,1298
100395193,501,Novice 8th Grade Male,Merrell,3,Beginner,8,5,1102.23,1176.42,1092.6,1124.75,3374.27,50400,5,1286
100395204,101,Varsity Male,Merrell,3,Advanced,12,3,1440.57,1455.83,1493.06,1463.77,4391.33,32404,3,2301
100399195,802,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,1,1432.63,,,1434.52,1434.52,57900.82,1,977
100399291,602,Advanced Elementary Female,Merrell,3,Beginner,5,2,1127.67,1285.87,1203.43,1206.14,3618.44,50941.27,2,1370
100399308,704,Elementary 4th Grade Female,Merrell,2,Beginner,4,4,1192.03,1350.7,,1272.75,2545.5,54900,2,1150
100399312,201,Junior Varsity 9-10th Grade Male,Merrell,2,Advanced,10,24,1783.57,1862.22,,1824.87,3649.74,37799.4,22,1412
100399453,703,Elementary 4th Grade Male,Merrell,2,Beginner,4,18,1379.06,1456.51,,1420.1,2840.21,54600.72,18,888
100399746,802,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,2,1443.82,,,1445.02,1445.02,57900.82,2,965
100399861,402,Novice 6-8th Grade Female,Merrell,3,Beginner,6,2,1044.12,1092.52,1086.84,1075.22,3225.68,47100.48,2,1364
100399874,501,Novice 8th Grade Male,Merrell,3,Beginner,8,23,1196.26,1342.15,1342.62,1294.93,3884.81,50400,14,1044
100399998,703,Elementary 4th Grade Male,Merrell,2,Beginner,4,8,1183,1336.34,,1260.99,2521.98,54600.72,4,1079
100400162,802,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,4,1452.69,,,1455.8,1455.8,57900.82,7,866
100400266,801,Elementary 2nd-3rd Grade Male,Merrell,1,Beginner,2,15,1355.88,,,1363.21,1363.21,57600.63,11,817
100401082,804,Elementary PreK-1st Grade Female,Merrell,1,Beginner,1,4,2016.18,,,2019.77,2019.77,58500.85,13,536
100401473,102,Varsity Female,Merrell,3,Advanced,11,13,1856.23,1971.31,2017.42,1948.85,5846.55,32647.7,13,1911
100401660,503,Novice 6th Grade Male,Merrell,3,Beginner,6,3,1063.8,1200.19,1168.55,1145.01,3435.03,51015.44,3,1346
100401832,503,Novice 6th Grade Male,Merrell,3,Beginner,6,25,1508.93,1619.78,1677.89,1603.74,4811.24,51015.44,20,978
100401834,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,18,1768.55,1853.99,,1812.8,3625.6,38129.11,13,1541
100401843,402,Novice 6-8th Grade Female,Merrell,3,Beginner,7,11,1195.11,1261.09,1283.02,1247.78,3743.34,47100.48,9,1186
100401922,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,31,1915.35,1998.4,,1959.61,3919.23,38129.11,31,1223
100401924,701,Elementary 5th Grade Male,Merrell,2,Beginner,5,2,1138.71,1207.92,,1175.1,2350.2,53999.6,4,1105
100402036,602,Advanced Elementary Female,Merrell,3,Beginner,5,5,1302.02,1444.69,1430.53,1393.08,4179.25,50941.27,4,1286
100402037,602,Advanced Elementary Female,Merrell,3,Beginner,5,6,1323.21,1448.16,1421.13,1398.43,4195.3,50941.27,5,1262
100402074,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,11,26,1842.92,1940.22,,1894.71,3789.43,38129.11,21,1448
100402117,703,Elementary 4th Grade Male,Merrell,2,Beginner,4,10,1221.72,1347,,1285.65,2571.3,54600.72,10,988
100402504,801,Elementary 2nd-3rd Grade Male,Merrell,1,Beginner,3,8,1214.34,,,1217.1,1217.1,57600.63,9,825
100402608,101,Varsity Male,Merrell,3,Advanced,12,31,1696.71,1780,1781.8,1754.7,5264.1,32404,32,1548
100402696,801,Elementary 2nd-3rd Grade Male,Merrell,1,Beginner,3,6,1173.43,,,1177.48,1177.48,57600.63,6,887
100403031,803,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,1,1282.06,,,1285.14,1285.14,58200.72,1,985
100403056,601,Advanced Elementary Male,Merrell,3,Beginner,4,4,1105.44,1226.22,1247.62,1193.31,3579.93,50729.76,4,1304
100403115,103,Advanced Middle School Male,Merrell,2,Advanced,7,14,1796.94,1788.42,,1794.82,3589.65,32850.84,13,1352
100403636,502,Novice 7th Grade Male,Merrell,3,Beginner,7,15,1201.52,1293.89,1292.37,1263.98,3791.96,50717.13,25,820
100404426,802,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,19,1865.75,,,1872.21,1872.21,57900.82,18,601
100404962,402,Novice 6-8th Grade Female,Merrell,3,Beginner,7,27,1507.06,1717.7,1712.34,1647.04,4941.14,47100.48,33,402
100404982,602,Advanced Elementary Female,Merrell,3,Beginner,5,3,1164.16,1283.15,1304.76,1251.08,3753.26,50941.27,3,1352
100405012,202,Junior Varsity 11-12th Grade Male,Merrell,2,Advanced,12,24,1814.17,1899.44,,1859.73,3719.47,38129.11,22,1445
100405513,703,Elementary 4th Grade Male,Merrell,2,Beginner,4,1,1150.8,1237.71,,1195.08,2390.16,54600.72,1,1160
100405571,502,Novice 7th Grade Male,Merrell,3,Beginner,7,9,1117.66,1211.13,1217.65,1183.28,3549.86,50717.13,8,1210
100405952,703,Elementary 4th Grade Male,Merrell,2,Beginner,3,7,1196.48,1257.19,,1228.26,2456.52,54600.72,2,1145
100406983,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,3,1231.16,1309.11,,1271.16,2542.32,54299.1,13,687
